gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,R_score,F_score,M_score,RFM_score,CLV_proxy,rfm_cluster,cluster_churn_rate,risk_adjusted_clv,customerID,actual_churn,predicted_churn,churn_probability,Churn,churn_flag,tenure_group,rfm_segment,CLV_level,cluster_name,risk_clv_level
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,1,1,3,113,70.6,0,0.4340855106888361,39.95356294536816,5376-DEQCP,1,1,0.8819512574942291,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.6,813.85,1,2,4,124,813.85,0,0.4340855106888361,460.5695071258907,7249-WBIYX,1,1,0.881829668108002,Yes,1,0-12,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,1,1,4,114,79.15,0,0.4340855106888361,44.79213182897862,2254-DLXRI,0,1,0.8811037637921436,No,0,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144.0,1,1,3,113,144.0,0,0.4340855106888361,81.49168646080759,9717-QEBGU,0,1,0.8808670596477499,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.25,74.25,1,1,3,113,74.25,0,0.4340855106888361,42.01915083135391,3707-GNWHM,1,1,0.8800741304780844,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,1,1,2,112,55.25,0,0.4340855106888361,31.2667755344418,5501-TVMGM,0,1,0.8794227137974389,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.15,908.55,1,2,5,125,908.55,0,0.4340855106888361,514.1616092636579,2754-SDJRD,0,1,0.8787065106161426,No,0,0-12,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,1,1,4,114,80.0,0,0.4340855106888361,45.27315914489311,1448-PWKYE,1,1,0.8765039915739175,Yes,1,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,1,1,3,113,137.95,0,0.4340855106888361,78.06790380047505,3721-CNEYS,1,1,0.8763116368145046,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,1,1,4,114,85.55,0,0.4340855106888361,48.413984560570064,0235-KGSLC,1,1,0.8761885288679426,Yes,1,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,1,1,4,114,237.65,0,0.4340855106888361,134.48957838479808,0432-CAJZV,0,1,0.8759905831195913,No,0,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,1,1,2,112,55.4,0,0.4340855106888361,31.351662707838475,3063-QFSZL,1,1,0.8757513371273998,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359.0,1,2,5,125,1359.0,0,0.4340855106888361,769.0777909738716,0871-URUWO,1,1,0.8747159284447951,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.2,25.2,1,1,2,112,25.2,0,0.4340855106888361,14.261045130641328,1768-ZAIFU,1,1,0.8729576140199607,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,497.55,1,1,4,114,497.55,0,0.4340855106888361,281.5707541567696,3908-BLSYF,1,1,0.8728949580631831,Yes,1,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,306.6,1,1,3,113,306.6,0,0.4340855106888361,173.50938242280284,8361-LTMKD,1,1,0.8728754382624193,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,194.2,1,1,3,113,194.2,0,0.4340855106888361,109.900593824228,6077-BDPXA,0,1,0.8727489858575809,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.05,256.25,1,1,3,113,256.25,0,0.4340855106888361,145.01558788598572,1980-KXVPM,1,1,0.8708124796899986,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,1,1,3,113,136.05,0,0.4340855106888361,76.99266627078384,6856-RAURS,0,1,0.8702828503439738,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,2515.3,1,3,5,135,2515.3,0,0.4340855106888361,1423.4447149643704,4735-ASGMA,1,1,0.8697178642539227,Yes,1,25-48,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,1,1,3,113,165.4,0,0.4340855106888361,93.6022565320665,2761-OCIAX,1,1,0.869335297886711,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.8,160.75,1,1,3,113,160.75,0,0.4340855106888361,90.9707541567696,5159-YFPKQ,1,1,0.8680901978836809,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,1,1,4,114,268.45,0,0.4340855106888361,151.91974465558192,0258-NOKBL,0,1,0.8669178162366669,No,0,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.45,1622.45,1,2,5,125,1622.45,0,0.4340855106888361,918.1679631828978,7029-RPUAV,1,1,0.8666917476536588,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,316.9,1,1,3,113,316.9,0,0.4340855106888361,179.3383016627078,6047-YHPVI,1,1,0.86663266944081,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.4,732.5,1,2,4,124,732.5,0,0.4340855106888361,414.5323634204275,5357-TZHPP,1,1,0.8665553104518493,Yes,1,0-12,High Value Risk,Medium CLV,Low-Value High-Risk,Low
Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,713.1,1,2,4,124,713.1,0,0.4340855106888361,403.55362232779095,6000-APYLU,1,1,0.8657265483228949,Yes,1,0-12,High Value Risk,Medium CLV,Low-Value High-Risk,Low
Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.9,280.85,1,1,3,113,280.85,0,0.4340855106888361,158.93708432304038,0004-TLHLJ,1,1,0.8648001968223402,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,1,3,5,135,2433.9,0,0.4340855106888361,1377.3792755344416,6892-XPFPU,1,1,0.8644426591852581,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.65,778.1,1,2,5,125,778.1,0,0.4340855106888361,440.3380641330166,3585-ISXZP,1,1,0.8640239316788695,Yes,1,0-12,High Value Risk,Medium CLV,Low-Value High-Risk,Low
Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,769.1,1,2,4,124,769.1,0,0.4340855106888361,435.2448337292161,7363-QTBIW,0,1,0.8631703165930017,No,0,0-12,High Value Risk,Medium CLV,Low-Value High-Risk,Low
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,78.8,1,1,3,113,78.8,0,0.4340855106888361,44.59406175771971,6372-RFVNS,1,1,0.8627982343302918,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,485.25,1,2,3,123,485.25,0,0.4340855106888361,274.61000593824224,9334-GWGOW,0,1,0.8625463515385223,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,1,3,4,134,2341.55,0,0.4340855106888361,1325.1170724465558,2985-FMWYF,0,1,0.8620316166504788,No,0,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,1,1,4,114,367.95,0,0.4340855106888361,208.22823634204272,5339-PXDVH,0,1,0.8618140013022179,No,0,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.5,463.05,1,1,4,114,463.05,0,0.4340855106888361,262.0467042755344,9840-DVNDC,1,1,0.8615795552333193,Yes,1,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,1,1,3,113,69.25,0,0.4340855106888361,39.1895783847981,0679-IDSTG,1,1,0.861374275669041,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.65,1,1,3,113,143.65,0,0.4340855106888361,81.29361638954869,7198-GLXTC,1,1,0.8613366258859658,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,533.05,1,2,3,123,533.05,0,0.4340855106888361,301.66071852731585,2077-MPJQO,0,1,0.8611757440976507,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,75.7,1,1,3,113,75.7,0,0.4340855106888361,42.83972684085511,5196-SGOAK,1,1,0.8592614077933894,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71.0,1,1,3,113,71.0,0,0.4340855106888361,40.17992874109263,7409-KIUTL,1,1,0.8584524703404963,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,30.4,78.65,1,1,2,112,78.65,0,0.4340855106888361,44.50917458432304,3677-IYRBF,1,1,0.8583840818040674,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,1,3,5,135,2025.1,0,0.4340855106888361,1146.033432304038,9279-CJEOJ,0,1,0.8573193517145778,No,0,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.75,247.25,1,1,4,114,247.25,0,0.4340855106888361,139.92235748218525,0923-PNFUB,1,1,0.8570129567778336,Yes,1,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.05,80.05,1,1,4,114,80.05,0,0.4340855106888361,45.301454869358665,8821-XNHVZ,1,1,0.855322686702419,Yes,1,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.95,514.6,1,1,4,114,514.6,0,0.4340855106888361,291.2195961995249,8132-YPVBX,0,1,0.8547649298311403,No,0,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.8,442.85,1,1,5,115,442.85,0,0.4340855106888361,250.6152315914489,5419-CONWX,1,1,0.8538584893390804,Yes,1,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70.0,1,1,3,113,70.0,0,0.4340855106888361,39.61401425178147,1853-UDXBW,1,1,0.8532662377835478,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.85,299.2,1,1,3,113,299.2,0,0.4340855106888361,169.32161520190022,6376-GAHQE,1,1,0.8521952029284312,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,606.25,1,2,3,123,606.25,0,0.4340855106888361,343.0856591448931,7130-VTEWQ,1,1,0.8515438755530029,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71.0,1,1,3,113,71.0,0,0.4340855106888361,40.17992874109263,3422-LYEPQ,1,1,0.8510505872982094,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,1,2,5,125,1301.7,0,0.4340855106888361,736.650890736342,2025-JKFWI,1,1,0.8505253847239791,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,1,1,3,113,71.65,0,0.4340855106888361,40.54777315914489,8380-PEFPE,1,1,0.8504271046002496,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,1,2,4,124,906.85,0,0.4340855106888361,513.199554631829,4706-AXVKM,1,1,0.8502871554896438,Yes,1,0-12,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.85,401.3,1,1,3,113,401.3,0,0.4340855106888361,227.10148456057004,8873-GLDMH,0,1,0.8499598045324896,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,1737.45,1,3,4,134,1737.45,0,0.4340855106888361,983.2481294536816,5628-FCGYG,0,1,0.8491971456816462,No,0,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,1,1,2,112,140.4,0,0.4340855106888361,79.4543942992874,0988-JRWWP,0,1,0.8487545248621804,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,572.45,1,2,3,123,572.45,0,0.4340855106888361,323.95774940617576,3030-YDNRM,0,1,0.8469350003682684,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,1,1,1,111,25.05,0,0.4340855106888361,14.176157957244657,0616-ATFGB,1,1,0.8468736835165203,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,1,1,3,113,69.5,0,0.4340855106888361,39.331057007125885,5186-SAMNZ,1,1,0.8465728675809145,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,1,2,3,123,632.2,0,0.4340855106888361,357.7711401425178,8541-QVFKM,0,1,0.8456112037587497,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7,1,3,3,133,1712.7,0,0.4340855106888361,969.2417458432304,7534-BFESC,1,1,0.8453719667989983,Yes,1,13-24,At Risk,Medium CLV,Low-Value High-Risk,Medium
Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1156.1,1,2,4,124,1156.1,0,0.4340855106888361,654.2537410926365,4631-OACRM,1,1,0.8441909696414612,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,1,3,5,135,2967.35,1,0.1615598885793872,2487.945264623955,6543-XRMYR,1,1,0.8433020362664304,Yes,1,25-48,High Value Risk,High CLV,High-Value Stable,High
Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1710.45,1,3,3,133,1710.45,0,0.4340855106888361,967.9684382422802,3858-VOBET,1,1,0.8427312681772798,Yes,1,13-24,At Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,1,2,4,124,1008.7,0,0.4340855106888361,570.837945368171,5228-EXCET,1,1,0.842112405767632,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,1,2,3,123,576.7,0,0.4340855106888361,326.3628859857482,3199-XGZCY,0,1,0.8418472417008332,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,1,1,2,112,118.5,0,0.4340855106888361,67.06086698337292,8650-RHRKE,1,1,0.8418150894426215,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,4564.9,1,4,5,145,4564.9,1,0.1615598885793872,3827.395264623955,1751-NCDLI,0,1,0.8410579913991086,No,0,25-48,High Value Risk,High CLV,High-Value Stable,High
Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.05,50.05,1,1,2,112,50.05,0,0.4340855106888361,28.32402019002375,8445-DNBAE,0,1,0.8408876937169967,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,1,1,3,113,70.45,0,0.4340855106888361,39.868675771971496,0390-DCFDQ,1,1,0.8408189240717547,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,1,1,2,112,108.65,0,0.4340855106888361,61.486609263657954,8903-XEBGX,0,1,0.8393692152995669,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.5,1808.7,1,3,4,134,1808.7,0,0.4340855106888361,1023.569536817102,2057-ZBLPD,1,1,0.8382640247043316,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,1,2,3,123,724.65,0,0.4340855106888361,410.0899346793349,7354-OIJLX,0,1,0.8379385486034139,No,0,0-12,New Customers,Medium CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.25,1258.6,1,2,4,124,1258.6,0,0.4340855106888361,712.2599762470307,2845-HSJCY,1,1,0.8372475930451868,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518.75,1,1,4,114,518.75,0,0.4340855106888361,293.5681413301662,6137-NICCO,0,1,0.8368375840760808,No,0,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,453.75,1,1,4,114,453.75,0,0.4340855106888361,256.7836995249406,4919-IKATY,1,1,0.8364179604889801,Yes,1,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,1,3,5,135,3480.0,1,0.1615598885793872,2917.7715877437327,8397-MVTAZ,1,1,0.8359660441743827,Yes,1,25-48,High Value Risk,High CLV,High-Value Stable,High
Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.4,425.9,1,1,4,114,425.9,0,0.4340855106888361,241.02298099762467,0876-WDUUZ,1,1,0.8357967900828767,Yes,1,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,3580.3,1,3,5,135,3580.3,1,0.1615598885793872,3001.86713091922,6899-PPEEA,1,1,0.8343733337600555,Yes,1,25-48,High Value Risk,High CLV,High-Value Stable,High
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,1,1,3,113,154.85,0,0.4340855106888361,87.63185866983372,0685-MLYYM,1,1,0.8335896831685718,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,24.6,1,1,1,111,24.6,0,0.4340855106888361,13.921496437054632,9227-LUNBG,1,1,0.8332080027664582,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,2983.8,1,3,5,135,2983.8,1,0.1615598885793872,2501.737604456825,4817-VYYWS,1,1,0.8308468704083156,Yes,1,25-48,High Value Risk,High CLV,High-Value Stable,High
Female,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,1,1,2,112,72.4,0,0.4340855106888361,40.97220902612826,7881-EVUAD,1,1,0.828152990515128,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,1,1,1,111,49.7,0,0.4340855106888361,28.125950118764845,9638-JIQYA,0,1,0.8274837374136754,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.95,1,3,3,133,1893.95,0,0.4340855106888361,1071.8137470308789,1989-PRJHP,1,1,0.8267474593882244,Yes,1,25-48,At Risk,Medium CLV,Low-Value High-Risk,Medium
Male,1,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25,1,3,4,134,2117.25,0,0.4340855106888361,1198.1824524940616,6507-ZJSUR,0,1,0.8266360009426484,No,0,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.85,244.45,1,1,4,114,244.45,0,0.4340855106888361,138.337796912114,7952-OBOYL,0,1,0.8263426660738329,No,0,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,207.4,1,1,3,113,207.4,0,0.4340855106888361,117.37066508313538,4983-CCWMC,0,1,0.8232746087523082,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
